title,source,permission,author,description,date,medium,dimensions,institution,department,notes,accession number
"Verso_Metropolitan Bank (Washington_D.C.)_5 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365740/urn-3:HBS.Baker.AC:1141844/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365740_urn-3:HBS.Baker.AC:1141844 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365740_urn-3:HBS.Baker.AC:1141844","Rights Statements in evaluation, waiting for OGC. No permission granted.","Wellstood, Hanks, Hay & Whiting, producer ; Metropolitan Bank (Washington, D.C.), associated name","Printed on white paper in black and red ink. Images include Mercury holding caduceus and cornucopia of coins; sailing vessels; and Liberty and Justice with an eagle and framed landscape. Verso: six complex medallions and a rectangle in tan ink (faded).","1854","ink on paper","7.7 x 17.8 cm.","Q49126","Q42377658","citation: Metropolitan Bank (Washington, D.C.), 5 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365740_urn-3:HBS.Baker.AC:1141844"
"Recto_Bank of Anacastia (Washington_D.C.)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365741/urn-3:HBS.Baker.AC:1141845/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365741_urn-3:HBS.Baker.AC:1141845 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365741_urn-3:HBS.Baker.AC:1141845","Rights Statements in evaluation, waiting for OGC. No permission granted.","Baldwin, Adams & Co (New York), producer ; Bank of Anacastia (Washington, D.C.), associated name ; Washington, George (1732-1799, American) associated name ; Franklin, Benjamin (1706-1790, American) associated name","Printed on off-white paper in black and red ink. Images include complex rosettes, portraits of George Washington and Benjamin Franklin, and a portrait of a young woman Verso: reverse image of the numeral 1 in red ink.","1854","ink on paper","7.6 x 17.2 cm.","Q49126","Q42377658","citation: Bank of Anacastia (Washington, D.C.), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365741_urn-3:HBS.Baker.AC:1141845"
"Verso_Bank of Anacastia (Washington_D.C.)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365741/urn-3:HBS.Baker.AC:1141846/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365741_urn-3:HBS.Baker.AC:1141846 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365741_urn-3:HBS.Baker.AC:1141846","Rights Statements in evaluation, waiting for OGC. No permission granted.","Baldwin, Adams & Co (New York), producer ; Bank of Anacastia (Washington, D.C.), associated name ; Washington, George (1732-1799, American) associated name ; Franklin, Benjamin (1706-1790, American) associated name","Printed on off-white paper in black and red ink. Images include complex rosettes, portraits of George Washington and Benjamin Franklin, and a portrait of a young woman Verso: reverse image of the numeral 1 in red ink.","1854","ink on paper","7.6 x 17.2 cm.","Q49126","Q42377658","citation: Bank of Anacastia (Washington, D.C.), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365741_urn-3:HBS.Baker.AC:1141846"
"Recto_Bank of Milledgeville (Georgia)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365743/urn-3:HBS.Baker.AC:1141847/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365743_urn-3:HBS.Baker.AC:1141847 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365743_urn-3:HBS.Baker.AC:1141847","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; Bank of Milledgeville, associated name ; Georgia, associated name","Printed on white paper in black ink. Vertical red line on right side. Images include a seated Liberty (or Justice), a seated female figure in a pasture with cattle; an anchor; gears and rollers. Verso: blank except for handwritten date.","1854","ink on paper","7.6 x 18.3 cm.","Q49126","Q42377658","citation: Bank of Milledgeville (Georgia), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365743_urn-3:HBS.Baker.AC:1141847"
"Verso_Bank of Milledgeville (Georgia)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365743/urn-3:HBS.Baker.AC:1141848/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365743_urn-3:HBS.Baker.AC:1141848 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365743_urn-3:HBS.Baker.AC:1141848","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; Bank of Milledgeville, associated name ; Georgia, associated name","Printed on white paper in black ink. Vertical red line on right side. Images include a seated Liberty (or Justice), a seated female figure in a pasture with cattle; an anchor; gears and rollers. Verso: blank except for handwritten date.","1854","ink on paper","7.6 x 18.3 cm.","Q49126","Q42377658","citation: Bank of Milledgeville (Georgia), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365743_urn-3:HBS.Baker.AC:1141848"
"Recto_Thames Bank (Indiana)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365744/urn-3:HBS.Baker.AC:1141849/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365744_urn-3:HBS.Baker.AC:1141849 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365744_urn-3:HBS.Baker.AC:1141849","Rights Statements in evaluation, waiting for OGC. No permission granted.","Thames Bank, associated name","Printed on white paper in black ink. Images include portrait medallions with stylized classical profiles; a railroad, a dog; Justice with a seated female figure with a spinning wheel, and a gryphon on a pedestal.  Verso: blank.","1854","ink on paper","7.4 x 17.2 cm.","Q49126","Q42377658","citation: Thames Bank (Indiana), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365744_urn-3:HBS.Baker.AC:1141849"
"Verso_Thames Bank (Indiana)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365744/urn-3:HBS.Baker.AC:1141850/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365744_urn-3:HBS.Baker.AC:1141850 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365744_urn-3:HBS.Baker.AC:1141850","Rights Statements in evaluation, waiting for OGC. No permission granted.","Thames Bank, associated name","Printed on white paper in black ink. Images include portrait medallions with stylized classical profiles; a railroad, a dog; Justice with a seated female figure with a spinning wheel, and a gryphon on a pedestal.  Verso: blank.","1854","ink on paper","7.4 x 17.2 cm.","Q49126","Q42377658","citation: Thames Bank (Indiana), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-58/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365744_urn-3:HBS.Baker.AC:1141850"
"Recto_Ship Builders Bank (Maine)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365745/urn-3:HBS.Baker.AC:1141851/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365745_urn-3:HBS.Baker.AC:1141851 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365745_urn-3:HBS.Baker.AC:1141851","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include two female figures and a shipbuilding scene. Verso: blank except for handwritten initials.","1854","ink on paper","7.5 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365745_urn-3:HBS.Baker.AC:1141851"
"Verso_Ship Builders Bank (Maine)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365745/urn-3:HBS.Baker.AC:1141852/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365745_urn-3:HBS.Baker.AC:1141852 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365745_urn-3:HBS.Baker.AC:1141852","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include two female figures and a shipbuilding scene. Verso: blank except for handwritten initials.","1854","ink on paper","7.5 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365745_urn-3:HBS.Baker.AC:1141852"
"Recto_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365746/urn-3:HBS.Baker.AC:1141853/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365746_urn-3:HBS.Baker.AC:1141853 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365746_urn-3:HBS.Baker.AC:1141853","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank.","1854","ink on paper","7.6 x 17.6 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365746_urn-3:HBS.Baker.AC:1141853"
"Verso_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365746/urn-3:HBS.Baker.AC:1141854/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365746_urn-3:HBS.Baker.AC:1141854 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365746_urn-3:HBS.Baker.AC:1141854","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank.","1854","ink on paper","7.6 x 17.6 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365746_urn-3:HBS.Baker.AC:1141854"
"Recto_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365747/urn-3:HBS.Baker.AC:1141855/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365747_urn-3:HBS.Baker.AC:1141855 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365747_urn-3:HBS.Baker.AC:1141855","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank.","1854","ink on paper","7 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365747_urn-3:HBS.Baker.AC:1141855"
"Verso_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365747/urn-3:HBS.Baker.AC:1141856/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365747_urn-3:HBS.Baker.AC:1141856 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365747_urn-3:HBS.Baker.AC:1141856","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank.","1854","ink on paper","7 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365747_urn-3:HBS.Baker.AC:1141856"
"Recto_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365749/urn-3:HBS.Baker.AC:1141857/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365749_urn-3:HBS.Baker.AC:1141857 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365749_urn-3:HBS.Baker.AC:1141857","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank except for handwritten note.","1854","ink on paper","7.1 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365749_urn-3:HBS.Baker.AC:1141857"
"Verso_Ship Builders Bank (Maine)_3 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365749/urn-3:HBS.Baker.AC:1141858/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365749_urn-3:HBS.Baker.AC:1141858 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365749_urn-3:HBS.Baker.AC:1141858","Rights Statements in evaluation, waiting for OGC. No permission granted.","New England Bank Note Co. (1833-1858) producer ; Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Ship Builders' Bank, associated name","Printed on off-white paper in black ink. Images include a sailor with rope and a flag; Liberty with a globe, eagle and books. Verso: blank except for handwritten note.","1854","ink on paper","7.1 x 17.5 cm.","Q49126","Q42377658","citation: Ship Builders Bank (Maine), 3 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-59/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365749_urn-3:HBS.Baker.AC:1141858"
"Recto_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365751/urn-3:HBS.Baker.AC:1141859/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365751_urn-3:HBS.Baker.AC:1141859 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365751_urn-3:HBS.Baker.AC:1141859","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank except for handwritten notation.","1854","ink on paper","7.6 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365751_urn-3:HBS.Baker.AC:1141859"
"Verso_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365751/urn-3:HBS.Baker.AC:1141860/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365751_urn-3:HBS.Baker.AC:1141860 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365751_urn-3:HBS.Baker.AC:1141860","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank except for handwritten notation.","1854","ink on paper","7.6 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365751_urn-3:HBS.Baker.AC:1141860"
"Recto_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365753/urn-3:HBS.Baker.AC:1141861/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365753_urn-3:HBS.Baker.AC:1141861 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365753_urn-3:HBS.Baker.AC:1141861","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill is marked as counterfeit. Bill has three small holes punched on right side.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank.","1854","ink on paper","7.7 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365753_urn-3:HBS.Baker.AC:1141861"
"Verso_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365753/urn-3:HBS.Baker.AC:1141862/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365753_urn-3:HBS.Baker.AC:1141862 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365753_urn-3:HBS.Baker.AC:1141862","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill is marked as counterfeit. Bill has three small holes punched on right side.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank.","1854","ink on paper","7.7 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365753_urn-3:HBS.Baker.AC:1141862"
"Recto_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365757/urn-3:HBS.Baker.AC:1141863/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365757_urn-3:HBS.Baker.AC:1141863 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365757_urn-3:HBS.Baker.AC:1141863","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank.","1854","ink on paper","7.6 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365757_urn-3:HBS.Baker.AC:1141863"
"Verso_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365757/urn-3:HBS.Baker.AC:1141864/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365757_urn-3:HBS.Baker.AC:1141864 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365757_urn-3:HBS.Baker.AC:1141864","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit.  Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank.","1854","ink on paper","7.6 x 18 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365757_urn-3:HBS.Baker.AC:1141864"
"Recto_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365761/urn-3:HBS.Baker.AC:1141865/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365761_urn-3:HBS.Baker.AC:1141865 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365761_urn-3:HBS.Baker.AC:1141865","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit. Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank","1854","ink on paper","7.7 x 18.1 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365761_urn-3:HBS.Baker.AC:1141865"
"Verso_Mahaiwe Bank (Massachusetts)_10 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365761/urn-3:HBS.Baker.AC:1141866/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365761_urn-3:HBS.Baker.AC:1141866 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365761_urn-3:HBS.Baker.AC:1141866","Rights Statements in evaluation, waiting for OGC. No permission granted.","Rawdon, Wright, Hatch & Edson (1847-1858) producer ; Mahaiwe Bank, associated name","Printed on white paper in black ink. Bill marked as counterfeit. Images include a farmer with plow, stags, a seated female figure with grain holding a sickle and caduceus, a railroad bridge, and a standing female figure holding corn and a roman numeral X. Verso: blank","1854","ink on paper","7.7 x 18.1 cm.","Q49126","Q42377658","citation: Mahaiwe Bank (Massachusetts), 10 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-60/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365761_urn-3:HBS.Baker.AC:1141866"
"Recto_City Bank of New Haven (Connecticut)_5 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365763/urn-3:HBS.Baker.AC:1141867/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365763_urn-3:HBS.Baker.AC:1141867 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365763_urn-3:HBS.Baker.AC:1141867","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; City Bank of New Haven, associated name","Printed on off-white paper in black ink. Images include the Connecticut coat of arms, the Seal of the United States, a city park with churches and trees. Verso: blank except for handwritten notes.","1854","ink on paper","7.7 x 18.2 cm.","Q49126","Q42377658","citation: City Bank of New Haven (Connecticut), 5 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-61/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365763_urn-3:HBS.Baker.AC:1141867"
"Verso_City Bank of New Haven (Connecticut)_5 dollars_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365763/urn-3:HBS.Baker.AC:1141868/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365763_urn-3:HBS.Baker.AC:1141868 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365763_urn-3:HBS.Baker.AC:1141868","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter, Casilear & Co., producer ; City Bank of New Haven, associated name","Printed on off-white paper in black ink. Images include the Connecticut coat of arms, the Seal of the United States, a city park with churches and trees. Verso: blank except for handwritten notes.","1854","ink on paper","7.7 x 18.2 cm.","Q49126","Q42377658","citation: City Bank of New Haven (Connecticut), 5 dollars, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-61/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W365763_urn-3:HBS.Baker.AC:1141868"
"Recto_Danbury Bank (Connecticut)_1 dollar_1854","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork365766/urn-3:HBS.Baker.AC:1141869/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W365766_urn-3:HBS.Baker.AC:1141869 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W365766_urn-3:HBS.Baker.AC:1141869","Rights Statements in evaluation, waiting for OGC. No permission granted.","Toppan, Carpenter & Co., producer ; Danbury Bank, associated name","Printed on off-white paper in black ink. Bill marked as counterfeit by Suffolk Bank. Images include a seated female with grain and sickle, a dog guarding a safe, a beehive, and two women in a garden. Verso: blank except for handwritten note and stencil marking bill as counterfeit.","1854","ink on paper","7.5 x 18.1 cm.","Q49126","Q42377658","citation: Danbury Bank (Connecticut), 1 dollar, 1854, 1854. Baker Library, Harvard Business School, Historical Collections, 2-61/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W365766_urn-3:HBS.Baker.AC:1141869"
